policyID,statecode,county,line,construction,point_granularity
747464,FL,BAKER COUNTY,Residential,Masonry,3
548566,FL,BAKER COUNTY,Residential,Wood,1
510281,FL,BAKER COUNTY,Residential,Wood,3
481334,FL,BAKER COUNTY,Residential,Wood,1
621142,FL,BAKER COUNTY,Residential,Wood,1
907206,FL,BAKER COUNTY,Residential,Wood,1
963412,FL,BAKER COUNTY,Residential,Wood,1
561805,FL,BAKER COUNTY,Residential,Wood,4
177053,FL,BAKER COUNTY,Residential,Wood,4
888564,FL,BAKER COUNTY,Residential,Wood,3
399592,FL,BAKER COUNTY,Residential,Wood,4
616030,FL,BAKER COUNTY,Residential,Wood,4
671336,FL,BAKER COUNTY,Residential,Wood,3
914194,FL,BAKER COUNTY,Residential,Wood,3
632104,FL,BAKER COUNTY,Residential,Wood,3
895447,FL,BAKER COUNTY,Residential,Wood,3
969519,FL,BAKER COUNTY,Residential,Wood,3
149119,FL,BAKER COUNTY,Residential,Wood,3
804466,FL,BAKER COUNTY,Residential,Wood,3
688199,FL,BAKER COUNTY,Residential,Wood,1
977912,FL,BAKER COUNTY,Residential,Wood,3
312530,FL,BAKER COUNTY,Residential,Wood,3
154572,FL,BAKER COUNTY,Residential,Wood,3
299157,FL,BAKER COUNTY,Residential,Wood,3
358433,FL,BAKER COUNTY,Residential,Wood,4
131991,FL,BAKER COUNTY,Residential,Masonry,3
844614,FL,BAKER COUNTY,Residential,Wood,4
735501,FL,BAKER COUNTY,Residential,Wood,3
703956,FL,BAKER COUNTY,Residential,Masonry,1
547680,FL,BAKER COUNTY,Residential,Wood,4
562722,FL,BAKER COUNTY,Residential,Wood,3
820860,FL,BAKER COUNTY,Residential,Wood,3
894562,FL,BAKER COUNTY,Residential,Wood,3
577091,FL,BAKER COUNTY,Residential,Wood,3
755818,FL,BAKER COUNTY,Residential,Wood,4
839723,FL,BAKER COUNTY,Residential,Wood,3
118899,FL,BAKER COUNTY,Residential,Wood,4
612231,FL,BAKER COUNTY,Residential,Wood,4
163526,FL,BAKER COUNTY,Residential,Wood,4
278995,FL,BAKER COUNTY,Residential,Wood,1
875706,FL,BAKER COUNTY,Residential,Wood,3
712263,FL,BAKER COUNTY,Residential,Wood,4
241888,FL,BAKER COUNTY,Residential,Wood,4
115934,FL,BAKER COUNTY,Residential,Masonry,4
214979,FL,BAKER COUNTY,Residential,Wood,4
601369,FL,BAKER COUNTY,Residential,Masonry,4
859735,FL,BAKER COUNTY,Residential,Wood,3
868972,FL,BAKER COUNTY,Residential,Wood,1
369631,FL,BAKER COUNTY,Residential,Wood,3
130797,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
770857,FL,SUWANNEE COUNTY,Residential,Wood,1
834275,FL,SUWANNEE COUNTY,Residential,Wood,1
102432,FL,SUWANNEE COUNTY,Residential,Wood,1
776440,FL,SUWANNEE COUNTY,Residential,Wood,1
945568,FL,SUWANNEE COUNTY,Residential,Wood,1
132404,FL,SUWANNEE COUNTY,Residential,Wood,1
395018,FL,SUWANNEE COUNTY,Residential,Masonry,1
248575,FL,SUWANNEE COUNTY,Residential,Masonry,1
812631,FL,SUWANNEE COUNTY,Residential,Wood,1
220621,FL,SUWANNEE COUNTY,Residential,Wood,1
139061,FL,SUWANNEE COUNTY,Residential,Wood,1
419108,FL,SUWANNEE COUNTY,Residential,Wood,1
391574,FL,SUWANNEE COUNTY,Residential,Wood,1
449147,FL,SUWANNEE COUNTY,Residential,Wood,1
998635,FL,SUWANNEE COUNTY,Commercial,Reinforced Concrete,1
437290,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
395835,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
613321,FL,SUWANNEE COUNTY,Residential,Wood,1
865150,FL,SUWANNEE COUNTY,Residential,Wood,1
635664,FL,SUWANNEE COUNTY,Residential,Wood,1
529300,FL,SUWANNEE COUNTY,Residential,Wood,1
430318,FL,SUWANNEE COUNTY,Residential,Wood,1
441395,FL,SUWANNEE COUNTY,Residential,Wood,1
294015,FL,SUWANNEE COUNTY,Residential,Wood,1
950097,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
110324,FL,SUWANNEE COUNTY,Residential,Masonry,1
416938,FL,SUWANNEE COUNTY,Residential,Masonry,1
586755,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
863494,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
574538,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
514370,FL,SUWANNEE COUNTY,Residential,Masonry,1
373414,FL,SUWANNEE COUNTY,Residential,Wood,1
997019,FL,SUWANNEE COUNTY,Residential,Wood,1
910144,FL,SUWANNEE COUNTY,Residential,Wood,1
552357,FL,SUWANNEE COUNTY,Residential,Wood,1
655342,FL,SUWANNEE COUNTY,Residential,Wood,1
897773,FL,SUWANNEE COUNTY,Residential,Wood,1
926390,FL,SUWANNEE COUNTY,Residential,Wood,1
216408,FL,SUWANNEE COUNTY,Residential,Masonry,3
548404,FL,SUWANNEE COUNTY,Residential,Wood,3
206428,FL,SUWANNEE COUNTY,Residential,Wood,3
292458,FL,SUWANNEE COUNTY,Residential,Wood,3
919465,FL,SUWANNEE COUNTY,Residential,Wood,3
630483,FL,SUWANNEE COUNTY,Residential,Wood,1
825224,FL,SUWANNEE COUNTY,Residential,Masonry,1
404295,FL,SUWANNEE COUNTY,Residential,Wood,1
150387,FL,SUWANNEE COUNTY,Residential,Wood,1
946844,FL,SUWANNEE COUNTY,Residential,Wood,1
751897,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
910845,FL,SUWANNEE COUNTY,Residential,Wood,1
763316,FL,SUWANNEE COUNTY,Residential,Wood,1
727002,FL,SUWANNEE COUNTY,Residential,Wood,1
559336,FL,SUWANNEE COUNTY,Residential,Wood,1
236251,FL,SUWANNEE COUNTY,Residential,Wood,1
529747,FL,SUWANNEE COUNTY,Residential,Wood,1
858323,FL,SUWANNEE COUNTY,Residential,Masonry,1
158617,FL,SUWANNEE COUNTY,Residential,Wood,3
334713,FL,SUWANNEE COUNTY,Residential,Wood,1
318842,FL,SUWANNEE COUNTY,Residential,Wood,1
649501,FL,SUWANNEE COUNTY,Residential,Wood,3
445540,FL,SUWANNEE COUNTY,Residential,Wood,3
371999,FL,SUWANNEE COUNTY,Residential,Wood,1
218472,FL,SUWANNEE COUNTY,Residential,Wood,1
580250,FL,SUWANNEE COUNTY,Residential,Masonry,1
907556,FL,SUWANNEE COUNTY,Residential,Masonry,3
327269,FL,SUWANNEE COUNTY,Residential,Wood,1
892361,FL,SUWANNEE COUNTY,Residential,Masonry,1
398442,FL,SUWANNEE COUNTY,Residential,Wood,1
423598,FL,SUWANNEE COUNTY,Residential,Wood,1
327184,FL,SUWANNEE COUNTY,Residential,Wood,1
314582,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,3
975779,FL,SUWANNEE COUNTY,Residential,Wood,3
337568,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,1
459597,FL,SUWANNEE COUNTY,Residential,Wood,1
511988,FL,SUWANNEE COUNTY,Residential,Wood,1
455917,FL,SUWANNEE COUNTY,Residential,Masonry,1
304879,FL,SUWANNEE COUNTY,Residential,Wood,1
881425,FL,SUWANNEE COUNTY,Residential,Wood,4
208817,FL,SUWANNEE COUNTY,Residential,Wood,4
918862,FL,SUWANNEE COUNTY,Residential,Wood,4
523984,FL,SUWANNEE COUNTY,Residential,Wood,4
226520,FL,SUWANNEE COUNTY,Residential,Wood,3
413066,FL,SUWANNEE COUNTY,Residential,Masonry,3
177491,FL,SUWANNEE COUNTY,Residential,Wood,1
906786,FL,SUWANNEE COUNTY,Residential,Wood,3
252960,FL,SUWANNEE COUNTY,Commercial,Reinforced Masonry,3
753041,FL,SUWANNEE COUNTY,Residential,Wood,3
275656,FL,SUWANNEE COUNTY,Commercial,Reinforced Concrete,3
366151,FL,SUWANNEE COUNTY,Residential,Masonry,3
143520,FL,SUWANNEE COUNTY,Residential,Masonry,3
578715,FL,SUWANNEE COUNTY,Residential,Wood,3
728171,FL,SUWANNEE COUNTY,Residential,Wood,4
147189,FL,SUWANNEE COUNTY,Residential,Masonry,4
626834,FL,SUWANNEE COUNTY,Residential,Wood,4
840720,FL,SUWANNEE COUNTY,Residential,Wood,4
911131,FL,SUWANNEE COUNTY,Residential,Wood,1
814705,FL,SUWANNEE COUNTY,Residential,Wood,1
896748,FL,SUWANNEE COUNTY,Residential,Wood,1
640263,FL,SUWANNEE COUNTY,Residential,Wood,1
756661,FL,SUWANNEE COUNTY,Residential,Wood,1
267816,FL,SUWANNEE COUNTY,Residential,Wood,1
876992,FL,SUWANNEE COUNTY,Residential,Wood,1
866801,FL,SUWANNEE COUNTY,Residential,Wood,1
135106,FL,SUWANNEE COUNTY,Residential,Wood,1
995558,FL,SUWANNEE COUNTY,Residential,Wood,1
577604,FL,SUWANNEE COUNTY,Residential,Wood,1
334208,FL,SUWANNEE COUNTY,Residential,Wood,1
601206,FL,SUWANNEE COUNTY,Residential,Wood,1
335613,FL,SUWANNEE COUNTY,Residential,Wood,1
586214,FL,SUWANNEE COUNTY,Residential,Wood,1
645424,FL,SUWANNEE COUNTY,Residential,Wood,1
584595,FL,SUWANNEE COUNTY,Residential,Wood,1
924430,FL,SUWANNEE COUNTY,Residential,Wood,1
842675,FL,CLAY COUNTY,Residential,Wood,1
379599,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
280286,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
147622,FL,CLAY COUNTY,Commercial,Reinforced Concrete,1
592104,FL,CLAY COUNTY,Residential,Wood,1
936914,FL,CLAY COUNTY,Residential,Wood,1
689421,FL,CLAY COUNTY,Residential,Wood,1
162509,FL,CLAY COUNTY,Residential,Wood,1
205789,FL,CLAY COUNTY,Residential,Wood,1
559033,FL,CLAY COUNTY,Residential,Wood,1
411708,FL,CLAY COUNTY,Residential,Wood,1
945341,FL,CLAY COUNTY,Residential,Masonry,1
985128,FL,CLAY COUNTY,Residential,Wood,4
859902,FL,CLAY COUNTY,Residential,Masonry,1
767859,FL,CLAY COUNTY,Residential,Wood,1
235747,FL,CLAY COUNTY,Residential,Wood,1
644183,FL,CLAY COUNTY,Residential,Wood,1
956443,FL,CLAY COUNTY,Residential,Wood,1
278796,FL,CLAY COUNTY,Residential,Wood,1
608556,FL,CLAY COUNTY,Residential,Wood,4
454763,FL,CLAY COUNTY,Residential,Wood,4
908461,FL,CLAY COUNTY,Residential,Wood,1
333252,FL,CLAY COUNTY,Residential,Wood,1
332105,FL,CLAY COUNTY,Residential,Wood,1
874411,FL,CLAY COUNTY,Residential,Wood,3
700665,FL,CLAY COUNTY,Residential,Wood,1
582288,FL,CLAY COUNTY,Residential,Wood,1
903047,FL,CLAY COUNTY,Residential,Wood,1
446936,FL,CLAY COUNTY,Residential,Wood,3
758257,FL,CLAY COUNTY,Residential,Wood,1
205579,FL,CLAY COUNTY,Residential,Wood,1
542261,FL,CLAY COUNTY,Residential,Wood,4
467776,FL,CLAY COUNTY,Residential,Wood,1
547808,FL,CLAY COUNTY,Residential,Wood,4
148603,FL,CLAY COUNTY,Residential,Wood,4
620151,FL,CLAY COUNTY,Residential,Wood,3
423148,FL,CLAY COUNTY,Residential,Wood,3
285805,FL,CLAY COUNTY,Residential,Wood,1
666963,FL,CLAY COUNTY,Residential,Wood,1
218058,FL,CLAY COUNTY,Commercial,Reinforced Concrete,1
824968,FL,CLAY COUNTY,Residential,Masonry,1
583791,FL,CLAY COUNTY,Residential,Wood,3
288895,FL,CLAY COUNTY,Residential,Wood,1
622218,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
471679,FL,CLAY COUNTY,Residential,Masonry,1
330603,FL,CLAY COUNTY,Residential,Wood,1
340377,FL,CLAY COUNTY,Residential,Wood,1
325580,FL,CLAY COUNTY,Residential,Wood,1
355939,FL,CLAY COUNTY,Residential,Wood,1
537551,FL,CLAY COUNTY,Residential,Wood,1
817217,FL,CLAY COUNTY,Residential,Wood,1
307610,FL,CLAY COUNTY,Residential,Wood,1
934843,FL,CLAY COUNTY,Residential,Wood,1
479633,FL,CLAY COUNTY,Residential,Wood,1
261810,FL,CLAY COUNTY,Residential,Wood,1
251498,FL,CLAY COUNTY,Residential,Wood,1
652676,FL,CLAY COUNTY,Residential,Wood,1
430162,FL,CLAY COUNTY,Residential,Wood,1
107565,FL,CLAY COUNTY,Residential,Wood,1
137773,FL,CLAY COUNTY,Residential,Wood,1
150881,FL,CLAY COUNTY,Commercial,Reinforced Masonry,3
818305,FL,CLAY COUNTY,Residential,Masonry,3
772993,FL,CLAY COUNTY,Residential,Wood,3
335686,FL,CLAY COUNTY,Residential,Wood,3
354163,FL,CLAY COUNTY,Residential,Wood,3
131859,FL,CLAY COUNTY,Residential,Masonry,3
102237,FL,CLAY COUNTY,Residential,Wood,3
496689,FL,CLAY COUNTY,Residential,Wood,3
386266,FL,CLAY COUNTY,Residential,Wood,3
189496,FL,CLAY COUNTY,Residential,Masonry,3
448454,FL,CLAY COUNTY,Residential,Wood,3
152055,FL,CLAY COUNTY,Residential,Wood,3
516954,FL,CLAY COUNTY,Residential,Masonry,1
346222,FL,LAFAYETTE COUNTY,Residential,Wood,3
827364,FL,LAFAYETTE COUNTY,Residential,Masonry,3
865575,FL,LAFAYETTE COUNTY,Residential,Wood,3
666784,FL,LAFAYETTE COUNTY,Residential,Masonry,3
908304,FL,LAFAYETTE COUNTY,Residential,Wood,3
724035,FL,LAFAYETTE COUNTY,Residential,Wood,3
616507,FL,LAFAYETTE COUNTY,Residential,Wood,3
743467,FL,LAFAYETTE COUNTY,Residential,Wood,3
542565,FL,LAFAYETTE COUNTY,Residential,Wood,3
666420,FL,LAFAYETTE COUNTY,Residential,Wood,3
716343,FL,LAFAYETTE COUNTY,Residential,Wood,3
166243,FL,LAFAYETTE COUNTY,Residential,Wood,3
869527,FL,LAFAYETTE COUNTY,Residential,Wood,3
793316,FL,LAFAYETTE COUNTY,Residential,Wood,3
525660,FL,LAFAYETTE COUNTY,Residential,Wood,3
228542,FL,LAFAYETTE COUNTY,Residential,Wood,3
345892,FL,LAFAYETTE COUNTY,Residential,Wood,3
235832,FL,LAFAYETTE COUNTY,Residential,Wood,3
710139,FL,LAFAYETTE COUNTY,Residential,Wood,3
352426,FL,LAFAYETTE COUNTY,Residential,Wood,3
384442,FL,LAFAYETTE COUNTY,Residential,Masonry,3
286876,FL,LAFAYETTE COUNTY,Residential,Masonry,3
300150,FL,LAFAYETTE COUNTY,Residential,Masonry,3
604759,FL,LAFAYETTE COUNTY,Residential,Masonry,3
374411,FL,LAFAYETTE COUNTY,Residential,Wood,3
447691,FL,LAFAYETTE COUNTY,Residential,Wood,4
735405,FL,LAFAYETTE COUNTY,Residential,Wood,4
476328,FL,LAFAYETTE COUNTY,Residential,Wood,4
188892,FL,LAFAYETTE COUNTY,Residential,Wood,4
738918,FL,LAFAYETTE COUNTY,Residential,Wood,4
320338,FL,LAFAYETTE COUNTY,Residential,Wood,4
443947,FL,LAFAYETTE COUNTY,Residential,Wood,4
167317,FL,LAFAYETTE COUNTY,Residential,Wood,4
430437,FL,LAFAYETTE COUNTY,Residential,Wood,4
873593,FL,LAFAYETTE COUNTY,Residential,Wood,4
653808,FL,LAFAYETTE COUNTY,Residential,Wood,4
122734,FL,LAFAYETTE COUNTY,Residential,Wood,4
603486,FL,LAFAYETTE COUNTY,Residential,Wood,4
855783,FL,LAFAYETTE COUNTY,Residential,Wood,4
379870,FL,LAFAYETTE COUNTY,Residential,Wood,4
536577,FL,LAFAYETTE COUNTY,Residential,Wood,4
178873,FL,LAFAYETTE COUNTY,Residential,Wood,4
300562,FL,LAFAYETTE COUNTY,Residential,Masonry,4
555619,FL,LAFAYETTE COUNTY,Residential,Masonry,4
758060,FL,LAFAYETTE COUNTY,Residential,Masonry,4
489526,FL,LAFAYETTE COUNTY,Residential,Masonry,4
861565,FL,LAFAYETTE COUNTY,Residential,Masonry,4
692765,FL,LAFAYETTE COUNTY,Residential,Masonry,4
428588,FL,LAFAYETTE COUNTY,Residential,Wood,4
116583,FL,LAFAYETTE COUNTY,Residential,Wood,4
779587,FL,LAFAYETTE COUNTY,Residential,Wood,4
827888,FL,LAFAYETTE COUNTY,Residential,Wood,4
983194,FL,LAFAYETTE COUNTY,Residential,Wood,4
549068,FL,LAFAYETTE COUNTY,Residential,Wood,3
116416,FL,LAFAYETTE COUNTY,Residential,Wood,3
787983,FL,LAFAYETTE COUNTY,Residential,Wood,1
473317,FL,LAFAYETTE COUNTY,Residential,Masonry,1
139920,FL,LAFAYETTE COUNTY,Residential,Wood,4
464379,FL,LAFAYETTE COUNTY,Residential,Wood,3
110577,FL,LAFAYETTE COUNTY,Residential,Wood,3
964532,FL,LAFAYETTE COUNTY,Residential,Wood,3
783365,FL,LAFAYETTE COUNTY,Residential,Wood,3
243580,FL,LAFAYETTE COUNTY,Residential,Wood,3
936931,FL,LAFAYETTE COUNTY,Residential,Wood,3
464273,FL,LAFAYETTE COUNTY,Residential,Wood,3
142893,FL,LAFAYETTE COUNTY,Residential,Wood,1
583948,FL,LAFAYETTE COUNTY,Residential,Masonry,1
466262,FL,LAFAYETTE COUNTY,Residential,Masonry,1
868179,FL,CLAY COUNTY,Residential,Wood,4
368509,FL,CLAY COUNTY,Residential,Wood,1
825334,FL,CLAY COUNTY,Residential,Wood,1
584286,FL,CLAY COUNTY,Residential,Wood,1
426369,FL,CLAY COUNTY,Residential,Wood,1
621175,FL,CLAY COUNTY,Residential,Wood,3
740683,FL,CLAY COUNTY,Residential,Masonry,1
974438,FL,CLAY COUNTY,Residential,Wood,3
443137,FL,CLAY COUNTY,Residential,Masonry,1
174313,FL,CLAY COUNTY,Residential,Wood,1
515429,FL,CLAY COUNTY,Residential,Masonry,1
168714,FL,CLAY COUNTY,Residential,Masonry,4
967565,FL,CLAY COUNTY,Residential,Masonry,1
216270,FL,CLAY COUNTY,Residential,Masonry,1
650875,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
971511,FL,CLAY COUNTY,Residential,Wood,1
413953,FL,CLAY COUNTY,Residential,Wood,1
450658,FL,CLAY COUNTY,Residential,Wood,1
228299,FL,CLAY COUNTY,Residential,Wood,1
717202,FL,CLAY COUNTY,Residential,Wood,3
772804,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
932466,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
533299,FL,CLAY COUNTY,Residential,Wood,1
284003,FL,CLAY COUNTY,Residential,Wood,3
205704,FL,CLAY COUNTY,Residential,Wood,1
346837,FL,CLAY COUNTY,Residential,Wood,1
371665,FL,CLAY COUNTY,Residential,Wood,1
574882,FL,CLAY COUNTY,Residential,Masonry,1
110888,FL,CLAY COUNTY,Residential,Masonry,1
375055,FL,BAKER COUNTY,Residential,Masonry,4
482716,FL,BAKER COUNTY,Residential,Wood,4
603519,FL,BAKER COUNTY,Residential,Wood,4
268570,FL,BAKER COUNTY,Residential,Wood,3
820558,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
498729,FL,CLAY COUNTY,Residential,Wood,1
950716,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
128894,FL,CLAY COUNTY,Residential,Masonry,1
881492,FL,CLAY COUNTY,Residential,Masonry,1
321346,FL,CLAY COUNTY,Residential,Masonry,1
581291,FL,CLAY COUNTY,Residential,Masonry,1
370644,FL,CLAY COUNTY,Residential,Masonry,1
545031,FL,CLAY COUNTY,Residential,Masonry,1
201089,FL,CLAY COUNTY,Residential,Masonry,1
790967,FL,CLAY COUNTY,Residential,Masonry,1
558007,FL,CLAY COUNTY,Residential,Masonry,1
125552,FL,CLAY COUNTY,Residential,Masonry,1
527643,FL,CLAY COUNTY,Residential,Masonry,1
110872,FL,CLAY COUNTY,Residential,Masonry,1
893113,FL,CLAY COUNTY,Residential,Masonry,1
575211,FL,CLAY COUNTY,Residential,Masonry,1
665536,FL,CLAY COUNTY,Residential,Wood,1
273487,FL,CLAY COUNTY,Residential,Wood,1
280674,FL,CLAY COUNTY,Residential,Wood,1
248341,FL,CLAY COUNTY,Residential,Wood,1
113250,FL,CLAY COUNTY,Residential,Wood,1
430658,FL,CLAY COUNTY,Residential,Masonry,1
449510,FL,CLAY COUNTY,Residential,Masonry,1
814098,FL,CLAY COUNTY,Residential,Wood,1
491496,FL,CLAY COUNTY,Residential,Masonry,1
519546,FL,CLAY COUNTY,Commercial,Reinforced Concrete,1
399722,FL,CLAY COUNTY,Residential,Masonry,1
898714,FL,CLAY COUNTY,Commercial,Reinforced Concrete,1
284335,FL,CLAY COUNTY,Residential,Masonry,1
328660,FL,CLAY COUNTY,Residential,Wood,3
939217,FL,CLAY COUNTY,Residential,Wood,4
312341,FL,CLAY COUNTY,Residential,Wood,1
851500,FL,CLAY COUNTY,Residential,Wood,3
206063,FL,CLAY COUNTY,Residential,Masonry,1
911054,FL,CLAY COUNTY,Residential,Wood,4
990316,FL,CLAY COUNTY,Residential,Wood,3
998798,FL,CLAY COUNTY,Residential,Wood,1
743895,FL,CLAY COUNTY,Residential,Wood,1
183291,FL,CLAY COUNTY,Residential,Wood,1
762494,FL,CLAY COUNTY,Residential,Wood,4
614159,FL,CLAY COUNTY,Residential,Wood,4
313157,FL,CLAY COUNTY,Residential,Wood,1
549388,FL,CLAY COUNTY,Residential,Wood,1
381206,FL,CLAY COUNTY,Residential,Wood,1
903839,FL,CLAY COUNTY,Residential,Wood,1
484007,FL,CLAY COUNTY,Residential,Masonry,1
758694,FL,CLAY COUNTY,Residential,Wood,1
718473,FL,CLAY COUNTY,Residential,Wood,1
310500,FL,CLAY COUNTY,Residential,Masonry,1
951965,FL,CLAY COUNTY,Residential,Wood,1
686067,FL,CLAY COUNTY,Residential,Masonry,1
630246,FL,CLAY COUNTY,Residential,Masonry,1
960864,FL,CLAY COUNTY,Residential,Wood,1
368093,FL,CLAY COUNTY,Residential,Wood,1
596039,FL,CLAY COUNTY,Residential,Wood,3
793688,FL,CLAY COUNTY,Residential,Wood,3
655727,FL,CLAY COUNTY,Residential,Wood,3
203305,FL,CLAY COUNTY,Residential,Masonry,1
625673,FL,CLAY COUNTY,Residential,Wood,1
484687,FL,CLAY COUNTY,Residential,Wood,1
745529,FL,CLAY COUNTY,Residential,Wood,1
595624,FL,CLAY COUNTY,Residential,Wood,1
901277,FL,CLAY COUNTY,Residential,Masonry,1
986412,FL,CLAY COUNTY,Residential,Wood,4
555955,FL,CLAY COUNTY,Residential,Wood,1
817829,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
447682,FL,CLAY COUNTY,Residential,Wood,1
791246,FL,CLAY COUNTY,Residential,Wood,1
828195,FL,CLAY COUNTY,Residential,Masonry,1
349231,FL,CLAY COUNTY,Residential,Masonry,1
327231,FL,CLAY COUNTY,Residential,Masonry,1
157885,FL,CLAY COUNTY,Residential,Wood,1
480677,FL,CLAY COUNTY,Residential,Wood,1
469669,FL,CLAY COUNTY,Residential,Wood,1
162340,FL,CLAY COUNTY,Residential,Wood,1
368883,FL,CLAY COUNTY,Residential,Wood,1
823110,FL,CLAY COUNTY,Residential,Wood,3
805930,FL,CLAY COUNTY,Residential,Wood,1
615055,FL,CLAY COUNTY,Residential,Wood,1
510571,FL,CLAY COUNTY,Residential,Masonry,1
599636,FL,CLAY COUNTY,Residential,Wood,3
252174,FL,CLAY COUNTY,Residential,Wood,1
801148,FL,CLAY COUNTY,Residential,Wood,3
793447,FL,CLAY COUNTY,Residential,Wood,3
787827,FL,CLAY COUNTY,Residential,Masonry,1
970645,FL,CLAY COUNTY,Residential,Masonry,1
829730,FL,CLAY COUNTY,Commercial,Reinforced Concrete,1
693967,FL,CLAY COUNTY,Residential,Masonry,1
780380,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
816959,FL,CLAY COUNTY,Residential,Wood,3
575231,FL,CLAY COUNTY,Residential,Masonry,1
625865,FL,CLAY COUNTY,Residential,Wood,4
132961,FL,CLAY COUNTY,Commercial,Reinforced Masonry,1
418645,FL,CLAY COUNTY,Residential,Wood,1
451133,FL,CLAY COUNTY,Residential,Wood,1
688245,FL,CLAY COUNTY,Residential,Wood,1
516626,FL,CLAY COUNTY,Residential,Wood,4
529970,FL,ST  JOHNS COUNTY,Residential,Masonry,4
884768,FL,ST  JOHNS COUNTY,Residential,Masonry,4
163481,FL,ST  JOHNS COUNTY,Residential,Masonry,4
758210,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,1
249945,FL,ST  JOHNS COUNTY,Residential,Wood,1
805642,FL,ST  JOHNS COUNTY,Residential,Wood,1
240151,FL,ST  JOHNS COUNTY,Residential,Wood,1
144321,FL,ST  JOHNS COUNTY,Residential,Wood,1
872373,FL,ST  JOHNS COUNTY,Residential,Wood,1
775283,FL,ST  JOHNS COUNTY,Residential,Wood,1
138616,FL,ST  JOHNS COUNTY,Residential,Wood,1
397202,FL,ST  JOHNS COUNTY,Residential,Wood,1
758276,FL,ST  JOHNS COUNTY,Residential,Wood,1
217068,FL,ST  JOHNS COUNTY,Residential,Wood,1
627387,FL,ST  JOHNS COUNTY,Residential,Wood,1
611518,FL,ST  JOHNS COUNTY,Residential,Wood,1
474581,FL,ST  JOHNS COUNTY,Residential,Wood,1
581062,FL,ST  JOHNS COUNTY,Residential,Wood,1
242620,FL,ST  JOHNS COUNTY,Residential,Masonry,3
599189,FL,ST  JOHNS COUNTY,Residential,Wood,1
240859,FL,ST  JOHNS COUNTY,Residential,Masonry,4
392938,FL,ST  JOHNS COUNTY,Residential,Masonry,4
868280,FL,ST  JOHNS COUNTY,Residential,Masonry,1
640979,FL,ST  JOHNS COUNTY,Residential,Masonry,1
924750,FL,ST  JOHNS COUNTY,Residential,Wood,3
753749,FL,FLAGLER COUNTY,Residential,Wood,3
218910,FL,ST  JOHNS COUNTY,Residential,Masonry,3
716300,FL,ST  JOHNS COUNTY,Residential,Wood,4
592140,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,4
405514,FL,ST  JOHNS COUNTY,Commercial,Reinforced Concrete,4
201544,FL,ST  JOHNS COUNTY,Residential,Masonry,4
952351,FL,ST  JOHNS COUNTY,Residential,Wood,4
453419,FL,ST  JOHNS COUNTY,Residential,Wood,4
636902,FL,ST  JOHNS COUNTY,Residential,Wood,4
836032,FL,ST  JOHNS COUNTY,Residential,Wood,4
587845,FL,ST  JOHNS COUNTY,Residential,Wood,4
268554,FL,ST  JOHNS COUNTY,Residential,Wood,4
218318,FL,ST  JOHNS COUNTY,Residential,Wood,4
429098,FL,ST  JOHNS COUNTY,Residential,Wood,4
904790,FL,ST  JOHNS COUNTY,Residential,Wood,4
341035,FL,ST  JOHNS COUNTY,Residential,Wood,1
766044,FL,ST  JOHNS COUNTY,Residential,Wood,4
900080,FL,ST  JOHNS COUNTY,Residential,Masonry,3
736640,FL,ST  JOHNS COUNTY,Residential,Wood,4
876566,FL,ST  JOHNS COUNTY,Residential,Wood,4
937515,FL,ST  JOHNS COUNTY,Residential,Wood,3
123359,FL,ST  JOHNS COUNTY,Residential,Wood,4
147295,FL,ST  JOHNS COUNTY,Residential,Masonry,4
638119,FL,ST  JOHNS COUNTY,Residential,Wood,4
686788,FL,ST  JOHNS COUNTY,Residential,Wood,1
293065,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,1
180193,FL,ST  JOHNS COUNTY,Residential,Masonry,1
772617,FL,ST  JOHNS COUNTY,Residential,Wood,4
